source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,raw_json
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,129,2409.12896v1,Marked Cox Models for IBNR Claims Count: Continuous and Discretized Approaches with Dirichlet-Driven Reporting Delays,http://arxiv.org/abs/2409.12896v1,2024-09-19T16:37:56+00:00,Hassan Abdelrahman,Abdelrahman,Abdelrahman; Badescu; Craiu; Lin,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""Discrete-time Cox models with Dirichlet-driven reporting outperform continuous-time versions by modeling frequency and delay variability, enhancing IBNR reserve accuracy at the micro level."", ""paper_id"": ""2409.12896v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,130,2508.16444v3,Dynamic Financial Analysis (DFA) of General Insurers under Climate Change,http://arxiv.org/abs/2508.16444v3,2025-08-22T14:58:39+00:00,Benjamin Avanzi,Avanzi,Avanzi; Li; Taylor; Wong,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper extends Dynamic Financial Analysis (DFA) to incorporate change risks for general insurers, using stochastic simulations and Australian data to show how physical and climate impacts alter long-term financial projections compared to traditional stationary DFA."", ""key_insight"": ""Climate-dependent DFA reveals that the interaction between economic growth and physical risk significantly reshapes insurers’ risk-return profiles under climate, but the framework is not focused on claims reserving or loss prediction."", ""paper_id"": ""2508.16444v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,131,2406.18472v1,Ground states of a nonlocal variational problem and Thomas-Fermi limit for the Choquard equation,http://arxiv.org/abs/2406.18472v1,2024-06-26T16:29:48+00:00,Damiano Greco,Greco,Greco; Huang; Liu; Moroz,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper investigates nonnegativeizers of aagliardo-Nirenberg-type inequality involving nonlocal Riesz, with applications to the Thomas-Fermi for Choquard equations, and characterizes maximizer properties across parameter regimes."", ""key_insight"": ""This work advances mathematical analysis of nonlocal variational problems and Choquard equations but has no practical relevance to actuarial claims reserving or machine learning in reserving."", ""paper_id"": ""2406.18472v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,132,1802.10010v1,Near-IR transmission spectrum of HAT-P-32 b using HST/WFC3,http://arxiv.org/abs/1802.10010v1,2018-02-27T16:32:58+00:00,M. Damiano,Damiano,Damiano; Morello; Tsiaras; Zingales; Tinetti,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This paper analyzes the near-in of exoplan HAT-P-32b using Hubble Space Telescope data, comparing parametric and non-parametric methods to infer atmospheric composition, including water vapor and clouds."", ""key_insight"": ""The study finds evidence of water vapor and cloud in HAT-P-32b’s atmosphere but offers no relevance to actuarial claims reserving or machine learning applications in insurance."", ""paper_id"": ""1802.10010v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,133,2410.14985v1,Stochastic Loss Reserving: Dependence and Estimation,http://arxiv.org/abs/2410.14985v1,2024-10-19T05:24:11+00:00,Andrew Fleck,Fleck,Fleck; Furman; Shen,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The modeling in reserving using additive background risk models and proposes a continuous generalised method of moments (CGMM) to estimate parameters maximum likelihood is impractical, particularly for distributions like Tweedie or Stable that lack closed-form densities."", ""key_insight"": """", ""paper_id"": ""2410.14985v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,134,2512.11197v1,"A Unified Micro-Model for Loss Reserves, IBNR and Unearned Premium Risk with Dependence, Inflation, and Discounting",http://arxiv.org/abs/2512.11197v1,2025-12-12T00:59:21+00:00,Emmanuel Hamel,Hamel,Hamel; Abdallah; Léveillé,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""A unified micro-model enables joint, forward-looking estimation of reserving and premium risks under real-world dynamics like inflation and delay dependencies, offering direct actuarial utility for long-tailed lines."", ""paper_id"": ""2512.11197v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,135,2301.03858v3,Replicating and extending chain-ladder via an age-period-cohort structure on the claim development in a run-off triangle,http://arxiv.org/abs/2301.03858v3,2023-01-10T09:00:39+00:00,Gabriele Pittarello,Pittarello,Pittarello; Hiabu; Villegas,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""Modeling claim development via averaged hazard rates in reversed time a simpler, more interpretable GLM alternative to traditional claim-amount modeling while preserving chain-ladder logic and enabling practical extensions."", ""paper_id"": ""2301.03858v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,136,2501.01686v2,Endpoint estimates for maximal operators associated to the wave equation,http://arxiv.org/abs/2501.01686v2,2025-01-03T08:04:30+00:00,Chu-Hee Cho,Cho,Cho; Lee; Li,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This estimates for maximal operators related to the wave equation in harmonic analysis, focusing on Sobolev and Lebesgue space bounds. It resolves an open problem regarding critical exponents but has no connection to actuarial reserving or insurance applications."", ""key_insight"": ""The paper proves endpoint maximal estimates for the wave operator critical Sobolev spaces, advancing pure harmonic analysis with no relevance to claims reserving or actuarial science."", ""paper_id"": ""2501.01686v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,137,2310.04786v2,On the evolution of data breach reporting patterns and frequency in the United States: a cross-state analysis,http://arxiv.org/abs/2310.04786v2,2023-10-07T12:17:33+00:00,Benjamin Avanzi,Avanzi,Avanzi; Tan; Taylor; Wong,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""By standardizing data breach reporting across states, the study reliably estimates IBNR and reveals a post-2020 increase in breach frequency, offering actionable insights for cyber insurance reserving."", ""paper_id"": ""2310.04786v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,138,2503.21321v1,Explainable Boosting Machine for Predicting Claim Severity and Frequency in Car Insurance,http://arxiv.org/abs/2503.21321v1,2025-03-27T09:59:45+00:00,Markéta Krùpovà,Krùpovà,Krùpovà; Rachdi; Guibert,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The introduces the Explainableing Machine (EBM) for predicting car insurance claim frequency and severity, emphasizing interpretability alongside performance, and compares it with GLM, GAM, CART, and XGBoost."", ""key_insight"": ""EBM offers a high-performing intrinsically interpretable alternative to traditional and black-box models for actuar pricing tasks, with potential transferability to reserving through its explainability and feature interaction modeling."", ""paper_id"": ""2503.21321v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,139,1904.04609v1,A new perspective from a Dirichlet model for forecasting outstanding liabilities of nonlife insurers,http://arxiv.org/abs/1904.04609v1,2019-04-09T11:49:40+00:00,Karthik Sriram,Sriram,Sriram; Shi,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""A unified Dirichlet model bridges traditional actuarial reserving methods, enabling data-driven selection between Chain-Ladder and Bornhuetter-Ferguson while preserving their assumptions and enhancing interpretability."", ""paper_id"": ""1904.04609v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,140,2602.20404v1,$κ$-Explorer: A Unified Framework for Active Model Estimation in MDPs,http://arxiv.org/abs/2602.20404v1,2026-02-23T22:56:32+00:00,Xihe Gu,Gu,Gu; Mitra; Javidi,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""κ-Explorer improves model estimation in MDPs by adaptively prioritizing underexplored, high-variance transitions through a curvature-parameterized objective function, but has no direct application to actuarial claims reserving."", ""paper_id"": ""2602.20404v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,141,2307.07771v3,"Enhanced Gradient Boosting for Zero-Inflated Insurance Claims and Comparative Analysis of CatBoost, XGBoost, and LightGBM",http://arxiv.org/abs/2307.07771v3,2023-07-15T10:54:46+00:00,Banghee So,So,So,"{""relevance_score"": 6, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper evaluates CatBoostGBoost, andGBM for zero-inflated insurance claim frequency modeling, proposing a new zero-inflated Poisson boosted tree model that leverages CatBoost’s feature interaction tools, particularly with telematics data."", ""key_insight"": ""CatBoost outperforms other gradient boosters for zero-inflated auto claim frequency modeling, especially when combined with a custom zero-inflated Poisson structure that exploits its interpretability tools."", ""paper_id"": ""2307.07771v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,142,2401.17334v1,Efficient estimation of parameters in marginals in semiparametric multivariate models,http://arxiv.org/abs/2401.17334v1,2024-01-29T22:15:08+00:00,Ivan Medovikov,Medovikov,Medovikov; Panchenko; Prokhorov,"{""relevance_score"": 6, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces sieve MLE estimator for semiparam multivariate models with known marginals, improving efficiency over QMLE while avoiding thepecification risks of full MLE; it demonstrates practical value in insurance by building a flexible claim loss model with censored variables."", ""key_insight"": """", ""paper_id"": ""2401.17334v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,143,2509.05426v1,Sparse Seemingly Unrelated Regression (SSUR) Copula Mixed Models for Multivariate Loss Reserving,http://arxiv.org/abs/2509.05426v1,2025-09-05T18:12:08+00:00,Pengfei Cai,Cai,Cai; Abdallah; Jeganathan,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The a Sparse Seingly Unrelated Regression (SSUR) copula mixed model for multivariate loss reserving that improves reserve accuracy and divers while preserving interpretability through shrinkage and random effects, validated on real insurance data."", ""key_insight"": ""The SSUR copula mixed model enhances multivariate reserving by combining interpretability, dependence modeling, and robustness via LASSO shrinkage and random effects, outperforming prior SUR models in predictive accuracy and capital efficiency."", ""paper_id"": ""2509.05426v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,144,2402.10421v3,Recurrent Neural Networks for Multivariate Loss Reserving and Risk Capital Analysis,http://arxiv.org/abs/2402.10421v3,2024-02-16T03:00:01+00:00,Pengfei Cai,Cai,Cai; Abdallah; Jeganathan,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""EDT leverages RNNs and GANs to jointly model multivariate claim dependencies and generate reserve uncertainty distributions, yielding more accurate reserves and revealing greater diversification benefits than traditional copula methods."", ""paper_id"": ""2402.10421v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,145,1612.04126v1,The hierarchical generalized linear model and the bootstrap estimator of the error of prediction of loss reserves in a non-life insurance company,http://arxiv.org/abs/1612.04126v1,2016-12-13T12:33:59+00:00,Alicja Wolny-Dominiak,Wolny-Dominiak,Wolny-Dominiak,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""The paper introduces a hierarchical generalized linear model for loss reserving and proposes a bootstrap estimator to quantify prediction error, with full R code provided for practical implementation."", ""paper_id"": ""1612.04126v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,146,2201.13267v1,Micro-level Reserving for General Insurance Claims using a Long Short-Term Memory Network,http://arxiv.org/abs/2201.13267v1,2022-01-27T02:49:42+00:00,Ihsan Chaoubi,Chaoubi,Chaoubi; Besse; Cossette; Côté,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces an LSTM-based micro-level reserving framework that uses individual claim data to predict payments and recoveries, outperforming chain-ladder on real and simulated datasets while adjusting for extreme values via a generalized Pareto model."", ""key_insight"": ""LSTM networks can effectively model individual claim development dynamics and improve reserve accuracy by leveraging granular data and tail adjustments."", ""paper_id"": ""2201.13267v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,147,2505.08943v1,The value of partial information,http://arxiv.org/abs/2505.08943v1,2025-05-13T20:14:37+00:00,Philip A. Ernst,Ernst,Ernst; Mostovyi,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper explores pricing rules for income streams or contingent liabilities under varying levels of insider information about asset jumps, quantifying the value of partial information in financial contexts."", ""key_insight"": ""The value of partial information about jump sizes can be explicitly quantified in pricing models, but this has minimal direct relevance to actuarial claims reserving."", ""paper_id"": ""2505.08943v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,148,2109.07473v2,Generalized XGBoost Method,http://arxiv.org/abs/2109.07473v2,2021-09-15T01:52:14+00:00,Yang Guang,Guang,Guang,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper extends XGBoost to support non-convex and multivariate loss functions, enabling modeling of multiple distribution parameters, with examples in non-life insurance pricing."", ""key_insight"": ""Generalized XGBoost allows flexible loss functions and multi-parameter modeling, but its focus on pricing limits direct relevance to claims reserving."", ""paper_id"": ""2109.07473v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,149,2601.05274v1,On the use of case estimate and transactional payment data in neural networks for individual loss reserving,http://arxiv.org/abs/2601.05274v1,2025-12-28T05:51:05+00:00,Benjamin Avanzi,Avanzi,Avanzi; Lambrianidis; Taylor; Wong,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""This paper evaluates neural network architectures for individual loss reserving using payment and case estimate data, finding that case estimates significantly improve predictions while recurrent structures offer only marginal gains."", ""key_insight"": ""Case estimates substantially enhance predictive accuracy in neural network reserving models, whereas adding memory via RNNs yields only minor improvements despite handling full claim histories."", ""paper_id"": ""2601.05274v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,150,2109.06163v2,On the Sins of Image Synthesis Loss for Self-supervised Depth Estimation,http://arxiv.org/abs/2109.06163v2,2021-09-13T17:57:24+00:00,Zhaoshuo Li,Li,Li; Drenkow; Ding; Ding; Lu; Creighton; Taylor; Unberath,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper investigates how optimizing image synthesis loss in self-supervised depth estimation does not necessarily improve depth prediction accuracy, due to aleatoric uncertainty, and finds this issue persists across datasets and architectures."", ""key_insight"": ""Optimizing for image synthesis in self-supervised depth estimation can degrade depth prediction performance due to inherent data uncertainties, regardless of dataset or model architecture."", ""paper_id"": ""2109.06163v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,151,2112.02006v1,User-click Modelling for Predicting Purchase Intent,http://arxiv.org/abs/2112.02006v1,2021-12-03T16:37:48+00:00,Simone Borg Bruun,Bruun,Bruun,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This paper models user-click behavior to predict purchase intent for non-life insurance products using feed-forward and recurrent neural networks, showing click-based features outperform demographic ones."", ""key_insight"": ""User navigation patterns on websites can predict purchase intent better than demographic data, but this has minimal direct relevance to claims reserving or loss forecasting."", ""paper_id"": ""2112.02006v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,152,2603.13103v1,A Feasibility-Enhanced Control Barrier Function Method for Multi-UAV Collision Avoidance,http://arxiv.org/abs/2603.13103v1,2026-03-13T15:58:40+00:00,Qishen Zhong,Zhong,Zhong; Wu; Yang; Xiao; Wu; Jiang; Fang,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a feasibility-enhanced control barrier function method to improve collision avoidance in dense multi-UAV environments by addressing constraint incompatibility through sign-consistency and slack variables, validated via simulations and real-world tests."", ""key_insight"": ""This work advances UAV collision avoidance but has no practical relevance to actuarial claims reserving or loss modelling."", ""paper_id"": ""2603.13103v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,153,2202.06191v12,Exploration and Incentivizing Participation in Randomized Trials,http://arxiv.org/abs/2202.06191v12,2022-02-13T03:23:55+00:00,Yingkai Li,Li,Li; Slivkins,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper addresses incentivizing participation in randomized controlled trials by modeling the tradeoff between exploration and exploitation, using information asymmetry to design incentive-compatible mechanisms with worst-case performance guarantees."", ""key_insight"": ""The paper proposes incentive mechanisms for RCTs that balance exploration and agent preferences, but has no practical relevance to actuarial claims reserving or loss modelling."", ""paper_id"": ""2202.06191v12""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,154,2301.03005v1,Dynamic online prediction model and its application to automobile claim frequency data,http://arxiv.org/abs/2301.03005v1,2023-01-08T09:18:53+00:00,Jiakun Jiang,Jiang,Jiang; Li; Yang,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a Dynamic Poisson State Space model for updating claim frequency predictions over time using smoothing splines and batch updates, showing improved accuracy on Chinese auto insurance data."", ""key_insight"": ""The DPSS model enables continuous parameter updates for claim frequency prediction with smooth time-varying coefficients, offering better accuracy than static models but not directly addressing reserving or reserve uncertainty."", ""paper_id"": ""2301.03005v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,155,2210.01099v1,"Model error and its estimation, with particular application to loss reserving",http://arxiv.org/abs/2210.01099v1,2022-09-30T03:53:34+00:00,G Taylor,Taylor,Taylor; McGuire,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper addresses model error in loss reserving, decomposing it into estimable (internal) and non-estimable (external) components, and proposes Bayesian model averaging with LASSO-based priors to estimate internal model error and parameter error jointly, illustrated with insurance data."", ""key_insight"": ""Model error in reserving can be estimated via Bayesian model averaging using LASSO priors, though parameter and model errors are inherently entangled and may not be meaningfully separated."", ""paper_id"": ""2210.01099v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,156,2108.07924v1,Stochastic loss reserving with mixture density neural networks,http://arxiv.org/abs/2108.07924v1,2021-08-18T01:41:31+00:00,Muhammed Taher Al-Mudafer,Al-Mudafer,Al-Mudafer; Avanzi; Taylor; Wong,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper applies Mixture Density Networks (MDNs) to loss reserving, enabling accurate central estimates and flexible quantile forecasting, and introduces a hybrid GLM-MDN model (ResMDN) that balances interpretability with performance, validated on both simulated and real aggregate loss triangles."", ""key_insight"": ""MDNs and their hybrid extension ResMDN outperform classical models in both point and distributional forecasts for aggregate loss reserving, while allowing actuarial judgment to be embedded via projection constraints."", ""paper_id"": ""2108.07924v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,157,2602.06486v1,JADE: Expert-Grounded Dynamic Evaluation for Open-Ended Professional Tasks,http://arxiv.org/abs/2602.06486v1,2026-02-06T08:26:09+00:00,Lanbo Lin,Lin,Lin; Liu; Yang; Cai; Xu; Wei; Xie; Zhang,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""JADE is a two-layer evaluation framework for agentic AI that combines expert-grounded criteria with dynamic, claim-level assessment to improve stability and uncover failure modes in open-ended professional tasks."", ""key_insight"": ""JADE improves AI evaluation reliability by grounding assessments in expert knowledge while dynamically adapting to diverse reasoning strategies at the claim level."", ""paper_id"": ""2602.06486v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,158,2506.15855v2,Bayesian Non-Negative Matrix Factorization with Correlated Mutation Type Probabilities for Mutational Signatures,http://arxiv.org/abs/2506.15855v2,2025-06-18T20:04:28+00:00,Iris Lang,Lang,Lang; Landy; Parmigiani,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This paper extends Bayesian Non-Negative Matrix Factorization to model dependencies between mutation types in cancer genomics, using multivariate priors and hierarchical structures for improved accuracy and biological insight."", ""key_insight"": ""The paper introduces dependency-aware Bayesian NMF for mutational signature analysis in cancer research, with no direct relevance to actuarial claims reserving."", ""paper_id"": ""2506.15855v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,159,2402.14983v1,Privacy-Enhancing Collaborative Information Sharing through Federated Learning -- A Case of the Insurance Industry,http://arxiv.org/abs/2402.14983v1,2024-02-22T21:46:24+00:00,Panyi Dong,Dong,Dong; Quan; Edwards; Wang; Feng; Wang; Foley; Shah,"{""relevance_score"": 6, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper explores Federated Learning (FL) to improve claims loss modeling by enabling collaborative model training across insurers without sharing raw data, addressing data scarcity and privacy concerns."", ""key_insight"": ""Federated Learning allows insurers to collaboratively train more effective claims loss models while preserving data privacy, though its direct applicability to core reserving tasks remains indirect."", ""paper_id"": ""2402.14983v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,160,2109.01413v2,Frequency-Severity Experience Rating based on Latent Markovian Risk Profiles,http://arxiv.org/abs/2109.01413v2,2021-09-03T10:03:40+00:00,Robert Matthijs Verschuren,Verschuren,Verschuren,"{""relevance_score"": 4, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a latent Markovian model to jointly model frequency and severity in experience rating, allowing for dynamic risk profiles that evolve with claims history, applied to auto insurance data."", ""key_insight"": ""The model improves customer risk differentiation by capturing time-varying frequency-severity dependence through latent Markov states, but is not directly applicable to claims reserving."", ""paper_id"": ""2109.01413v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,161,2106.00911v2,Optimal relativities in a modified Bonus-Malus system with long memory transition rules and frequency-severity dependence,http://arxiv.org/abs/2106.00911v2,2021-06-02T03:08:25+00:00,Jae Youn Ahn,Ahn,Ahn; Cheung; Oh; Woo,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper revisits a modified Bonus-Malus System that incorporates multi-year claim-free history to refine premium adjustments, using statistical models and real data to compare it with classical BMS."", ""key_insight"": ""The paper enhances premium rating fairness in auto insurance by extending Bonus-Malus levels based on consecutive claim-free years, but does not address claims reserving or loss prediction."", ""paper_id"": ""2106.00911v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,162,2109.06495v2,Error analysis for 2D stochastic Navier--Stokes equations in bounded domains with Dirichlet data,http://arxiv.org/abs/2109.06495v2,2021-09-14T07:51:28+00:00,Dominic Breit,Breit,Breit; Prohl,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper presents a finite-element space-time discretisation method for 2D stochastic Navier-Stokes equations with Dirichlet boundary conditions, proving optimal convergence rates by introducing discrete stopping times to overcome limitations in energy estimates."", ""key_insight"": ""The paper advances numerical analysis for stochastic fluid dynamics but has no practical relevance to actuarial claims reserving or loss modelling."", ""paper_id"": ""2109.06495v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,163,2301.06781v5,A nested divide-and-conquer method for tensor Sylvester equations with positive definite hierarchically semiseparable coefficients,http://arxiv.org/abs/2301.06781v5,2023-01-17T10:14:07+00:00,Stefano Massei,Massei,Massei; Robol,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper presents a nested divide-and-conquer algorithm for solving tensor Sylvester equations with hierarchically semiseparable coefficients, achieving quasi-optimal computational cost and validated on 2D/3D cases."", ""key_insight"": ""This work advances numerical methods for structured linear systems but has no direct or transferable relevance to actuarial claims reserving or loss modelling."", ""paper_id"": ""2301.06781v5""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,164,2306.01502v1,Ruin probability for renewal risk models with neutral net profit condition,http://arxiv.org/abs/2306.01502v1,2023-06-02T12:49:58+00:00,Andrius Grigutis,Grigutis,Grigutis; Karbonskis; Šiaulys,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper examines ruin probability in renewal risk models under a neutral net profit condition, showing that ruin is unavoidable when claims and premiums balance on average, across discrete-time, Cramér-Lundberg, and Sparre Andersen models."", ""key_insight"": ""Ruin is guaranteed in renewal risk models when the net profit condition is neutral, even without degenerate claim or premium distributions."", ""paper_id"": ""2306.01502v1""}"
